2025-12-24,stockCode,publishDate,stockName,style,hasPosition,Current drawdown,Largest drawdown,fall_to_lowest_drawdown,pe,pe10pos,pb,pb10pos,roe,div,funds
A股,399986,2013-07-15,中证银行,价值,,-10.93%,-37.08%,-29.36%,7.2,41.33%,0.7,41.33%,9.72%,4.17%,"天弘中证银行ETF联接A(001594), 天弘中证银行ETF联接C(001595), 博时中证银行指数A(160517), 南方中证银行ETF发起联接C(004598), 南方中证银行ETF发起联接A(004597), 富国中证银行指数A(161029), 易方达中证银行ETF联接（LOF）A(161121), 华安中证银行ETF联接A(160418), 鹏华中证银行指数（LOF）A(160631), 招商中证银行指数A(161723), 华宝银行ETF联接A(240019), 南方中证银行ETF(512700), 中证银行ETF(512820), 华宝中证银行ETF(512800), 华夏中证银行ETF联接A(008298), 华夏中证银行ETF联接C(008299), 华宝银行ETF联接C(006697), 汇添富中证银行ETF联接A(007153), 汇添富中证银行ETF联接C(007154), 华夏中证银行ETF(515020), 银行FUND(512730), 易方达中证银行ETF联接（LOF）C(009860), 天弘中证银行ETF(515290), 鹏华中证银行指数(LOF)C(012042), 易方达中证银行ETF(516310), 东财中证银行指数C(011972), 东财中证银行指数A(011971), 南方中证银行ETF发起联接E(012547), 华安中证银行ETF(516210), 富国中证银行指数C(013330), 招商中证银行指数C(014028), 华安中证银行ETF联接C(014983), 博时中证银行指数C(018591), 东财中证银行指数E(021129), 华夏中证银行ETF联接D(024642)"
A股,399987,2014-12-10,中证酒,成长,,-56.37%,-60.35%,-9.12%,1.9e+01,15.93%,4.7,15.93%,24.74%,3.95%,"鹏华酒A(160632), 酒ETF(512690), 鹏华酒C(012043)"
A股,399989,2014-10-31,中证医疗,成长,,-65.32%,-72.79%,-21.54%,3.3e+01,7.82%,3.5,7.82%,10.61%,1.46%,"华宝医疗ETF联接A(162412), 广发中证医疗ETF联接（LOF）A(502056), 华宝中证医疗ETF(512170), 广发中证医疗ETF联接C(009881), 国泰中证医疗ETF(159828), 易方达中证医疗ETF(159847), 国泰中证医疗ETF联接A(012634), 国泰中证医疗ETF联接C(012635), 华宝医疗ETF联接C(012323), 嘉实中证医疗指数发起式A(014602), 嘉实中证医疗指数发起式C(014603), 易方达中证医疗ETF联接发起式A(017937), 易方达中证医疗ETF联接发起式C(017938), 博时中证医疗指数发起式A(018397), 广发中证医疗ETF(560260), 博时中证医疗指数发起式C(018398), 国泰中证医疗ETF联接E(021681)"
A股,399990,2015-01-21,煤炭等权,周期,,-20.70%,-62.14%,-52.26%,1.6e+01,80.57%,1.6,80.57%,10.00%,6.06%,"招商中证煤炭等权指数A(161724), 招商中证煤炭等权指数C(013596)"
A股,399991,2015-02-16,一带一路,价值,,10.64%,-59.12%,-63.05%,1.6e+01,88.60%,1.5,88.60%,9.38%,2.61%,"鹏华中证一带一路主题指数(LOF)A(160638), 安信一带一路指数A(167503), 鹏华中证一带一路主题指数(LOF)C(015677), 安信一带一路指数C(023110)"
A股,399993,2015-05-08,CSWD生科,成长,,-59.82%,-70.43%,-26.41%,7.3e+01,15.03%,3.6,15.03%,4.93%,1.05%,"易方达中证万得生物科技指数（LOF）A(161122), 易方达中证万得生物科技指数（LOF）C(010572)"
A股,399994,2015-03-12,信息安全,成长,,-30.53%,-71.98%,-59.67%,7.5e+01,34.25%,3.6,34.25%,4.80%,1.13%,"中信保诚中证信息安全指数（LOF）A(165523), 中信保诚中证信息安全指数（LOF）C(013083), 嘉实中证信息安全主题ETF(159613), 易方达中证信息安全主题ETF(562920), 中信保诚中证信息安全指数（LOF）E(023594)"
A股,399995,2015-03-12,基建工程,价值,,-45.07%,-72.33%,-49.63%,8.8,9.39%,0.7,9.39%,7.95%,2.95%,"中信保诚中证基建工程指数(LOF)A(165525), 广发中证基建工程ETF联接C(005224), 广发中证基建工程ETF联接A(005223), 广发中证基建工程ETF(516970), 中信保诚中证基建工程指数(LOF)C(013082), 博时中证基建工程指数发起式A(020323), 博时中证基建工程指数发起式C(020324), 中信保诚中证基建工程指数(LOF)E(023596)"
A股,399996,2014-09-17,智能家居,成长,,0.39%,-69.78%,-69.90%,3.3e+01,81.06%,4.1,81.06%,12.42%,1.50%,"中信保诚中证智能家居指数（LOF）A(165524), 中信保诚中证智能家居指数（LOF）C(013084), 中信保诚中证智能家居指数（LOF）E(023595)"
A股,399997,2015-01-21,中证白酒,成长,,-58.09%,-61.14%,-7.28%,1.9e+01,14.86%,4.9,14.86%,25.79%,4.04%,"招商中证白酒指数A(161725), 招商中证白酒指数C(012414)"
A股,399998,2015-02-13,中证煤炭,周期,,-28.18%,-60.38%,-44.83%,1.6e+01,80.57%,1.6,80.57%,10.00%,6.06%,"富国中证煤炭指数A(161032), 国联煤炭A(168204), 国泰中证煤炭ETF联接A(008279), 国泰中证煤炭ETF联接C(008280), 国泰中证煤炭ETF(515220), 国泰中证煤炭ETF(515223), 富国中证煤炭指数C(013275), 国联煤炭C(016814), 国泰中证煤炭ETF联接E(022501)"
A股,980015,2015-02-16,疫苗生科,成长,,-67.18%,-72.01%,-14.72%,5.3e+01,35.00%,3.9,35.00%,7.36%,0.97%,"国泰国证疫苗与生物科技ETF(159643), 华夏国证疫苗与生物科技指数发起式A(016355), 富国国证疫苗与生物科技ETF(159645), 华夏国证疫苗与生物科技指数发起式C(016356), 国泰国证疫苗与生物科技ETF发起联接A(017185), 国泰国证疫苗与生物科技ETF发起联接C(017186), 生物疫苗ETF(159657), 富国国证疫苗与生物科技ETF发起式联接A(021280), 富国国证疫苗与生物科技ETF发起式联接C(021281), 鹏华国证疫苗与生物科技ETF发起式联接A(021292), 鹏华国证疫苗与生物科技ETF发起式联接C(021293)"
A股,980017,2015-02-17,国证芯片,成长,,-5.43%,-61.64%,-59.44%,1.3e+02,79.82%,7.2,79.82%,5.54%,0.13%,"华夏国证半导体芯片ETF(159995), 广发国证半导体芯片ETF(159801), 芯片(159813), 华夏国证半导体芯片ETF联接A(008887), 华夏国证半导体芯片ETF联接C(008888), 鹏华国证半导体芯片ETF联接A(012969), 广发国证半导体芯片ETF联接A(012629), 广发国证半导体芯片ETF联接C(012630), 鹏华国证半导体芯片ETF联接C(012970), 半导体龙头ETF(159665)"
A股,980030,2015-02-17,消费电子,成长,,-7.81%,-56.31%,-52.61%,4.4e+01,75.16%,3.8,75.16%,8.64%,0.69%,"华夏国证消费电子主题ETF(159732), 东财消费电子指数增强A(012319), 东财消费电子指数增强C(012320), 华夏消费电子ETF联接A(018300), 华夏国证消费电子主题ETF发起式联接C(018301), 博时国证消费电子主题指数发起式A(020983), 博时国证消费电子主题指数发起式C(020984), 东财消费电子指数增强E(022177), 中欧国证消费电子主题指数发起A(022643), 中欧国证消费电子主题指数发起C(022644)"
A股,980032,2015-02-17,新能电池,成长,,-29.43%,-67.76%,-54.31%,3.1e+01,42.54%,4.1,42.54%,13.23%,1.25%,"景顺长城国证新能源车电池ETF(159757), 广发国证新能源车电池ETF(159755), 锂电池ETF(159840), 广发国证新能源车电池ETF发起联接A(013179), 兴银国证新能源车电池ETF(159767), 广发国证新能源车电池ETF发起联接C(013180), 建信国证新能源车电池ETF(159775), 工银国证新能源车电池ETF发起式联接A(015873), 工银国证新能源车电池ETF发起式联接C(015874), 万家国证新能源车电池指数发起式A(018379), 万家国证新能源车电池指数发起式C(018380)"
港股,HSCAIT,2009-09-21,恒生A股行业龙头指数,价值,,-20.16%,-44.32%,-30.26%,1.2e+01,86.39%,1.4,86.39%,11.67%,3.52%,"汇丰晋信恒生龙头指数A(540012), 汇丰晋信恒生龙头指数C(001149)"
港股,HSCEI,1994-08-08,恒生中国企业指数,价值,,-35.04%,-66.64%,-48.65%,1e+01,76.49%,1.1,76.49%,11.00%,3.34%,"南方恒生中国企业ETF联接A(005554), 南方恒生中国企业ETF联接C(005555), 南方恒生中国企业ETF(159954), 平安恒生中国企业ETF(159960), 易方达恒生国企（QDII-ETF）(510900), 易方达恒生国企ETF联接（QDII）C(005675), 易方达恒生国企ETF联接（QDII）A(人民币份额)(110031), 嘉实H股指数（QDII-LOF）(160717), 银华恒生国企指数（QDII-LOF）A(161831), 华夏恒生中国企业ETF（QDII）(159850), 华夏恒生中国企业ETF发起式联接（QDII）A(018336), 华夏恒生中国企业ETF发起式联接（QDII）C(018337)"
港股,HSCGSI,2015-08-17,恒生消费指数,价值,,-45.47%,-60.18%,-26.98%,1.8e+01,72.31%,2.9,72.31%,16.11%,3.76%,"景顺长城恒生消费ETF（QDII）(513970), 嘉实恒生消费ETF发起联接（QDII）A(018200), 嘉实恒生消费ETF发起联接（QDII）C(018201), 广发恒生消费（QDII-ETF）(159699), 景顺长城恒生消费ETF联接（QDII）A(019102), 景顺长城恒生消费ETF联接（QDII）C(019103), 广发恒生消费ETF发起式联接（QDII）A(020743), 广发恒生消费ETF发起式联接（QDII）C(020744), 中欧恒生消费指数发起（QDII）A(023242), 中欧恒生消费指数发起（QDII）C(023243), 华泰柏瑞恒生消费ETF发起式联接A(024189), 华泰柏瑞恒生消费ETF发起式联接C(024190), 永赢恒生消费指数发起（QDII）A(024393), 永赢恒生消费指数发起（QDII）C(024394)"
港股,HSCSOE,2023-01-01,恒生中国央企指数,价值,,1.80%,-25.23%,-26.55%,7.7,89.24%,0.75,89.24%,9.74%,5.26%,"鹏华恒生中国央企ETF（QDII)(513170), 鹏华恒生中国企业ETF发起式联接A(023222), 鹏华恒生中国企业ETF发起式联接C(023223)"
港股,HSHCI,2015-08-17,恒生医疗保健指数,成长,,-54.73%,-75.99%,-46.96%,3e+01,68.94%,3.1,68.94%,10.33%,0.86%,"博时恒生医疗保健(QDII-ETF)(513060), 博时恒生医疗保健ETF发起式联接(QDII)A(014424), 博时恒生医疗保健ETF发起式联接(QDII)C(014425), 嘉实恒生医疗保健ETF发起联接（QDII）A(018432), 嘉实恒生医疗保健ETF发起联接（QDII）C(018433), 大成恒生医疗保健ETF发起式联接（QDII）A(024055), 大成恒生医疗保健ETF发起式联接（QDII）C(024056)"
港股,HSHYLV,2017-05-08,恒生港股通高股息低波动指数,价值,,-5.29%,-49.75%,-46.94%,7.4,62.85%,0.66,62.85%,8.92%,5.86%,"富国恒生港股通高股息低波动ETF（QDII）(513950), 富国恒生港股通高股息低波动ETF发起式联接A(019260), 富国恒生港股通高股息低波动ETF发起式联接C(019261), 易方达恒生港股通高股息低波动ETF(159545), 易方达恒生港股通高股息低波动ETF联接发起式A(021457), 易方达恒生港股通高股息低波动ETF联接发起式C(021458), 招商恒生港股通高股息低波动ETF(520550), 天弘恒生港股通高股息低波动指数A(023410), 天弘恒生港股通高股息低波动指数C(023411), 招商恒生港股通高股息低波动ETF发起式联接A(024029), 招商恒生港股通高股息低波动ETF发起式联接C(024030)"
港股,HSI,1989-03-09,恒生指数,宽基,,-22.12%,-55.70%,-43.12%,1.2e+01,78.37%,1.2,78.37%,10.00%,3.41%,"南方恒生指数ETF联接C(005659), 南方恒生指数ETF联接（LOF）A(501302), 华夏恒生ETF(159920), 华夏沪港通恒生ETF(513660), 华夏恒生ETF联接A(000071), 华夏恒生ETF联接C(006381), 华夏沪港通恒生ETF联接C(005734), 大成恒生指数（QDII-LOF）A(160924), 汇添富恒生指数（QDII-LOF）A(164705), 南方恒生指数ETF(513600), 华夏沪港通恒生ETF联接A(000948), 汇添富恒生指数(QDII-LOF) C(010789), 大成恒生指数（QDII-LOF）C(015546)"
港股,HSIII,2020-07-20,恒生互联网科技业指数,成长,,-56.72%,-75.77%,-44.02%,2.4e+01,34.15%,3.1,34.15%,12.92%,0.99%,"华夏恒生互联网科技业ETF（QDII）(513330), 华夏恒生互联网科技业ETF发起式联接（QDII）A(013171), 华夏恒生互联网科技业ETF发起式联接（QDII）C(013172), 华安恒生互联网科技业ETF（QDII）(159688), 万家恒生互联网科技业ETF发起式联接（QDII）A(018475), 华泰紫金恒生互联网科技业指数型发起基金(QDII)A(018523), 万家恒生互联网科技业ETF发起式联接（QDII）C(018476), 华泰紫金恒生互联网科技业指数型发起基金(QDII)C(018524), 华安恒生互联网科技业ETF发起式联接（QDII）A(019936), 华安恒生互联网科技业ETF发起式联接（QDII）C(019937), 华夏恒生互联网科技业ETF发起式联接（QDII）D(023764)"
港股,HSISC,2024-03-01,恒指港股通指数,,,-0.94%,-15.45%,-14.65%,1.2e+01,80.98%,1.2,80.98%,10.00%,3.48%,富国恒指港股通ETF发起式联接(025224)
港股,HSMCHYI,2019-09-01,恒生中国内地企业高股息率指数,价值,,-23.85%,-56.41%,-42.76%,7.4,88.26%,0.75,88.26%,10.14%,5.32%,"华夏恒生中国内地企业高股息率ETF(159726), 华夏恒生中国内地企业高股息率ETF发起式联接A(017610), 华夏恒生中国内地企业高股息率ETF发起式联接C(017611)"
港股,HSMI,2001-10-03,恒生综合中型股指数,价值,,-24.43%,-55.37%,-40.94%,1.6e+01,84.08%,1.2,84.08%,7.50%,2.90%,"广发恒生中型股指数C(004996), 广发恒生中型股指数（LOF）A(501303), 广发恒生中型股指数（LOF）E(018238)"
港股,HSML25,2003-01-20,恒生中国(香港上市)30指数,价值,,-21.59%,-59.55%,-48.41%,1e+01,57.53%,1.1,57.53%,11.00%,3.45%,"华宝香港大盘C(006355), 香港大盘LOF(501301)"
港股,HSSCHKY,2019-11-01,恒生港股通高股息率指数,价值,*,-28.84%,-56.74%,-39.21%,7.6,86.95%,0.69,86.95%,9.08%,5.60%,"博时恒生高股息ETF(513690), 博时恒生高股息ETF发起式联接A(014519), 博时恒生高股息ETF发起式联接C(014520), 鹏华恒生港股通高股息率指数发起式A(023070), 鹏华恒生港股通高股息率指数发起式C(023071)"
港股,HSSCNE,2018-01-08,恒生港股通新经济指数,成长,,-38.24%,-67.84%,-47.93%,2.5e+01,77.85%,3.4,77.85%,13.60%,0.92%,"嘉实港股通新经济指数(LOF)A(501311), 嘉实港股通新经济指数(LOF)C(006614)"
港股,HSSI,2001-10-03,恒生综合小型股指数,价值,,-45.24%,-69.39%,-44.10%,2.5e+01,77.91%,1.1,77.91%,4.40%,2.42%,"易方达香港恒生综合小型股指数（QDII-LOF）C(006263), 易方达香港恒生综合小型股指数（QDII-LOF）A(161124)"
港股,HSSSHID,2020-03-01,恒生沪深港创新药精选50指数,成长,,-37.36%,-64.78%,-43.77%,2.9e+01,48.03%,3.6,48.03%,12.41%,0.84%,"天弘恒生沪深港创新药精选50ETF(517380), 天弘恒生沪深港创新药精选50ETF发起联接A(014564), 天弘恒生沪深港创新药精选50ETF发起联接C(014565)"
港股,HSTECH,2020-07-01,恒生科技指数,成长,,-49.76%,-74.40%,-49.04%,2.4e+01,58.56%,3.1,58.56%,12.92%,1.10%,"易方达恒生科技ETF（QDII）(513010), 大成恒生科技ETF（QDII）(159740), 恒生科技(513130), 华安恒生科技ETF(513580), 华夏恒生科技ETF（QDII）(513180), 博时恒生科技ETF（QDII）(159742), 天弘恒生科技指数A(012348), 嘉实恒生科技ETF（QDII）(159741), 广发恒生科技ETF联接（QDII）A(012804), 大成恒生科技ETF发起式联接A(012979), 天弘恒生科技指数C(012349), 华夏恒生科技ETF发起式联接（QDII）A(013402), 汇添富恒生科技ETF联接发起式（QDII）A(013127), 广发恒生科技ETF联接（QDII）C(012805), 华夏恒生科技ETF发起式联接（QDII）C(013403), 大成恒生科技ETF发起式联接C(012980), 摩根恒生科技ETF(QDII)(513890), 博时恒生科技ETF发起式联接（QDII）A(014438), 汇添富恒生科技ETF联接发起式（QDII）C(013128), 博时恒生科技ETF发起式联接（QDII）C(014439), 易方达恒生科技ETF联接（QDII）A(013308), 华安恒生科技ETF发起式联接（QDII）A(015282), 华安恒生科技ETF发起式联接（QDII）C(015283), 汇添富恒生科技ETF(513260), 易方达恒生科技ETF联接（QDII）C(013309), 华泰柏瑞恒生科技ETF联接（QDII）A(015310), 建信恒生科技指数发起（QDII）A(012570), 华泰柏瑞恒生科技ETF联接（QDII）C(015311), 建信恒生科技指数发起（QDII）C(012571), 摩根恒生科技ETF发起式联接(QDII)A(018577), 摩根恒生科技ETF发起式联接(QDII)C(018578), 南方恒生科技指数发起（QDII）A(020988), 南方恒生科技指数发起（QDII）C(020989), 华安恒生科技ETF发起式联接（QDII）I(022647), 华泰柏瑞恒生科技ETF联接（QDII）I(022680), 中欧恒生科技指数发起(QDII)A(023034), 中欧恒生科技指数发起(QDII)C(023035), 华夏恒生科技ETF发起式联接（QDII）D(023763), 长城恒生科技指数（QDII）A(024148), 西部利得恒生科技指数（QDII）A(024166), 长城恒生科技指数（QDII）C(024149), 西部利得恒生科技指数（QDII）C(024167)"
